pSymbol,pExchSeg,pSymbolName,pTrdSymbol,pOptionType,lLotSize
"161967","nse_fo","PIIND","PIIND26MAY2420CE","CE","175"
"161982","nse_fo","PIIND","PIIND26MAY2620PE","PE","175"
"162006","nse_fo","PIIND","PIIND26MAY3100PE","PE","175"
"162007","nse_fo","PIIND","PIIND26MAY3140CE","CE","175"
"162058","nse_fo","PIIND","PIIND26JUN2320PE","PE","175"
"162067","nse_fo","PIIND","PIIND26JUN2520CE","CE","175"
"162071","nse_fo","PIIND","PIIND26JUN2600CE","CE","175"
"162188","nse_fo","PIIND","PIIND26JUN3080PE","PE","175"
"162196","nse_fo","PIIND","PIIND26JUN3240PE","PE","175"
"162197","nse_fo","PIIND","PIIND26JUN3280CE","CE","175"
"162198","nse_fo","PIIND","PIIND26JUN3280PE","PE","175"
"162208","nse_fo","PIIND","PIIND26JUN3520PE","PE","175"
"162209","nse_fo","PIIND","PIIND26JUN3600CE","CE","175"
"162210","nse_fo","PIIND","PIIND26JUN3600PE","PE","175"
"162213","nse_fo","PIIND","PIIND26JUN3760CE","CE","175"
"162216","nse_fo","PIIND","PIIND26JUN3840PE","PE","175"
"162252","nse_fo","PNB","PNB26MAY91PE","PE","8000"
"162273","nse_fo","PNB","PNB26MAY113CE","CE","8000"
"162280","nse_fo","PNB","PNB26MAY117PE","PE","8000"
"162290","nse_fo","PNB","PNB26MAY127PE","PE","8000"
"162291","nse_fo","PNB","PNB26MAY129CE","CE","8000"
"148748","nse_fo","UPL","UPL26JUL940PE","PE","1355"
"148749","nse_fo","VBL","VBL26JUN405CE","CE","1125"
"148782","nse_fo","MPHASIS","MPHASIS26MAY1640CE","CE","275"
"148788","nse_fo","MPHASIS","MPHASIS26MAY1720CE","CE","275"
"148790","nse_fo","MPHASIS","MPHASIS26MAY1740CE","CE","275"
"148795","nse_fo","VBL","VBL26JUN465PE","PE","1125"
"148798","nse_fo","MPHASIS","MPHASIS26MAY1820PE","PE","275"
"148802","nse_fo","MPHASIS","MPHASIS26MAY1860PE","PE","275"
"148804","nse_fo","MPHASIS","MPHASIS26MAY1880PE","PE","275"
"148833","nse_fo","MPHASIS","MPHASIS26MAY1980CE","CE","275"
"148850","nse_fo","VBL","VBL26JUN475CE","CE","1125"
"148856","nse_fo","MPHASIS","MPHASIS26MAY2140PE","PE","275"
"148879","nse_fo","VBL","VBL26JUN575PE","PE","1125"
"148880","nse_fo","VBL","VBL26JUN585CE","CE","1125"
"148902","nse_fo","VBL","VBL26JUL360CE","CE","1275"
"148920","nse_fo","VBL","VBL26JUL420CE","CE","1275"
"148921","nse_fo","VBL","VBL26JUL420PE","PE","1275"
"148936","nse_fo","VBL","VBL26JUL440PE","PE","1275"
"148937","nse_fo","VBL","VBL26JUL450CE","CE","1275"
"148948","nse_fo","VBL","VBL26JUL500PE","PE","1275"
"148958","nse_fo","VBL","VBL26JUL520PE","PE","1275"
"148964","nse_fo","VBL","VBL26JUL550PE","PE","1275"
"148984","nse_fo","VBL","VBL26JUL660PE","PE","1275"
"149162","nse_fo","MPHASIS","MPHASIS26MAY2520CE","CE","275"
"149177","nse_fo","VEDL","VEDL26JUL480PE","PE","1150"
"149179","nse_fo","MPHASIS","MPHASIS26MAY2540PE","PE","275"
"149218","nse_fo","MPHASIS","MPHASIS26MAY2620CE","CE","275"
"149226","nse_fo","RELIANCE","RELIANCE26MAY960CE","CE","500"
"149235","nse_fo","RELIANCE","RELIANCE26MAY1080PE","PE","500"
"149236","nse_fo","RELIANCE","RELIANCE26MAY1100CE","CE","500"
"149246","nse_fo","RELIANCE","RELIANCE26MAY1200CE","CE","500"
"149247","nse_fo","RELIANCE","RELIANCE26MAY1200PE","PE","500"
"149250","nse_fo","RELIANCE","RELIANCE26MAY1240CE","CE","500"
"149266","nse_fo","RELIANCE","RELIANCE26MAY1400CE","CE","500"
"149300","nse_fo","MPHASIS","MPHASIS26JUN1360PE","PE","275"
"149312","nse_fo","MPHASIS","MPHASIS26JUN1640PE","PE","275"
"149316","nse_fo","RELIANCE","RELIANCE26MAY1500PE","PE","500"
"149318","nse_fo","RELIANCE","RELIANCE26MAY1520PE","PE","500"
"149321","nse_fo","MPHASIS","MPHASIS26JUN1720PE","PE","275"
"149330","nse_fo","MPHASIS","MPHASIS26JUN1880CE","CE","275"
"159465","nse_fo","PAYTM","PAYTM26JUN880PE","PE","725"
"159471","nse_fo","PAYTM","PAYTM26JUN940PE","PE","725"
"159474","nse_fo","PAYTM","PAYTM26JUN980CE","CE","725"
"159480","nse_fo","PAYTM","PAYTM26JUN1040CE","CE","725"
"159487","nse_fo","PAYTM","PAYTM26JUN1100PE","PE","725"
"159508","nse_fo","PAYTM","PAYTM26JUN1360CE","CE","725"
"159510","nse_fo","PAYTM","PAYTM26JUN1400CE","CE","725"
"159577","nse_fo","TCS","TCS26MAY1600CE","CE","175"
"159693","nse_fo","TCS","TCS26MAY2040CE","CE","175"
"159694","nse_fo","TCS","TCS26MAY2040PE","PE","175"
"159696","nse_fo","TCS","TCS26MAY2080PE","PE","175"
"159699","nse_fo","TCS","TCS26MAY2160CE","CE","175"
"159701","nse_fo","TCS","TCS26MAY2200CE","CE","175"
"159707","nse_fo","TCS","TCS26MAY2320CE","CE","175"
"159711","nse_fo","TCS","TCS26MAY2400CE","CE","175"
"159714","nse_fo","TCS","TCS26MAY2440PE","PE","175"
"159715","nse_fo","TCS","TCS26MAY2480CE","CE","175"
"159723","nse_fo","TCS","TCS26MAY2640CE","CE","175"
"159754","nse_fo","TCS","TCS26MAY3240PE","PE","175"
"159802","nse_fo","PERSISTENT","PERSISTENT26MAY4050CE","CE","100"
"159807","nse_fo","PERSISTENT","PERSISTENT26MAY4150PE","PE","100"
"159812","nse_fo","PERSISTENT","PERSISTENT26MAY4350CE","CE","100"
"159817","nse_fo","PERSISTENT","PERSISTENT26MAY4500PE","PE","100"
"159834","nse_fo","PERSISTENT","PERSISTENT26MAY5100CE","CE","100"
"159842","nse_fo","PERSISTENT","PERSISTENT26MAY5350CE","CE","100"
"159862","nse_fo","PERSISTENT","PERSISTENT26MAY6050CE","CE","100"
"159875","nse_fo","PERSISTENT","PERSISTENT26MAY6700PE","PE","100"
"159887","nse_fo","PERSISTENT","PERSISTENT26JUN3500PE","PE","100"
"159892","nse_fo","PERSISTENT","PERSISTENT26JUN3800CE","CE","100"
"159920","nse_fo","PERSISTENT","PERSISTENT26JUN4700CE","CE","100"
"159927","nse_fo","PERSISTENT","PERSISTENT26JUN5000PE","PE","100"
"159930","nse_fo","PERSISTENT","PERSISTENT26JUN5100PE","PE","100"
"159937","nse_fo","PERSISTENT","PERSISTENT26JUN5200PE","PE","100"
"160070","nse_fo","PERSISTENT","PERSISTENT26JUN6300CE","CE","100"
"160086","nse_fo","PETRONET","PETRONET26MAY155CE","CE","1900"
"160148","nse_fo","PETRONET","PETRONET26MAY207.5CE","CE","1900"
"160151","nse_fo","PETRONET","PETRONET26MAY212.5PE","PE","1900"
"160207","nse_fo","PETRONET","PETRONET26MAY242.5PE","PE","1900"
"160208","nse_fo","PETRONET","PETRONET26MAY247.5CE","CE","1900"
"160251","nse_fo","TECHM","TECHM26MAY920CE","CE","600"
"160255","nse_fo","TECHM","TECHM26MAY1000CE","CE","600"
"160259","nse_fo","TECHM","TECHM26MAY1080CE","CE","600"
"160263","nse_fo","TECHM","TECHM26MAY1160CE","CE","600"
"160284","nse_fo","TECHM","TECHM26MAY1560PE","PE","600"
"160288","nse_fo","TECHM","TECHM26MAY1640PE","PE","600"
"153236","nse_fo","SOLARINDS","SOLARINDS26MAY12000CE","CE","50"
"153342","nse_fo","NBCC","NBCC26JUN112PE","PE","6500"
"153462","nse_fo","SONACOMS","SONACOMS26MAY390CE","CE","1225"
"153463","nse_fo","SONACOMS","SONACOMS26MAY390PE","PE","1225"
"153469","nse_fo","SONACOMS","SONACOMS26MAY420PE","PE","1225"
"153485","nse_fo","SONACOMS","SONACOMS26MAY500PE","PE","1225"
"153503","nse_fo","SONACOMS","SONACOMS26MAY590PE","PE","1225"
"153543","nse_fo","SONACOMS","SONACOMS26MAY600PE","PE","1225"
"153554","nse_fo","SONACOMS","SONACOMS26MAY610CE","CE","1225"
"153568","nse_fo","SONACOMS","SONACOMS26MAY670CE","CE","1225"
"153571","nse_fo","SONACOMS","SONACOMS26MAY680PE","PE","1225"
"153749","nse_fo","SRF","SRF26MAY1520CE","CE","200"
"153751","nse_fo","SRF","SRF26MAY1600CE","CE","200"
"153754","nse_fo","SRF","SRF26MAY1680PE","PE","200"
"153759","nse_fo","SRF","SRF26MAY1880CE","CE","200"
"153822","nse_fo","SRF","SRF26MAY2240CE","CE","200"
"153824","nse_fo","SRF","SRF26MAY2280CE","CE","200"
"153826","nse_fo","SRF","SRF26MAY2320CE","CE","200"
"153849","nse_fo","SRF","SRF26MAY2760PE","PE","200"
"153851","nse_fo","SRF","SRF26MAY2800PE","PE","200"
"153860","nse_fo","SRF","SRF26MAY3000CE","CE","200"
"153872","nse_fo","SRF","SRF26MAY3240CE","CE","200"
"153880","nse_fo","SRF","SRF26MAY3360CE","CE","200"
"153956","nse_fo","SRF","SRF26MAY3600CE","CE","200"
"144329","nse_fo","MARUTI","MARUTI26MAY8200PE","PE","50"
"144347","nse_fo","MARUTI","MARUTI26MAY10100PE","PE","50"
"144353","nse_fo","MARUTI","MARUTI26MAY10500CE","CE","50"
"144360","nse_fo","TCS","TCS26JUL2160CE","CE","225"
"144379","nse_fo","MARUTI","MARUTI26MAY11300PE","PE","50"
"144393","nse_fo","MARUTI","MARUTI26MAY12700PE","PE","50"
"144394","nse_fo","MARUTI","MARUTI26MAY12900CE","CE","50"
"144399","nse_fo","MARUTI","MARUTI26MAY13300PE","PE","50"
"144401","nse_fo","MARUTI","MARUTI26MAY13500PE","PE","50"
"144444","nse_fo","TCS","TCS26JUL2240CE","CE","225"
"144483","nse_fo","MARUTI","MARUTI26MAY14300PE","PE","50"
"144507","nse_fo","POLYCAB","POLYCAB26MAY6000PE","PE","125"
"144512","nse_fo","POLYCAB","POLYCAB26MAY6600CE","CE","125"
"144522","nse_fo","POLYCAB","POLYCAB26MAY7600CE","CE","125"
"144537","nse_fo","MARUTI","MARUTI26MAY15300PE","PE","50"
"144544","nse_fo","MARUTI","MARUTI26MAY15700PE","PE","50"
"144560","nse_fo","MARUTI","MARUTI26JUN8800PE","PE","50"
"144581","nse_fo","MARUTI","MARUTI26JUN11000CE","CE","50"
"144593","nse_fo","MARUTI","MARUTI26JUN12200CE","CE","50"
"144594","nse_fo","MARUTI","MARUTI26JUN12200PE","PE","50"
"144601","nse_fo","MARUTI","MARUTI26JUN13000CE","CE","50"
"144607","nse_fo","MARUTI","MARUTI26JUN13600CE","CE","50"
"144608","nse_fo","MARUTI","MARUTI26JUN13600PE","PE","50"
"144612","nse_fo","MARUTI","MARUTI26JUN14000PE","PE","50"
"144618","nse_fo","MARUTI","MARUTI26JUN14600PE","PE","50"
"144619","nse_fo","MARUTI","MARUTI26JUN14800CE","CE","50"
"144639","nse_fo","POLYCAB","POLYCAB26MAY8600CE","CE","125"
"144670","nse_fo","TCS","TCS26JUL2920PE","PE","225"
"144674","nse_fo","TCS","TCS26JUL3000PE","PE","225"
"144685","nse_fo","TCS","TCS26JUL3280CE","CE","225"
"144690","nse_fo","TCS","TCS26JUL3440PE","PE","225"
"144692","nse_fo","TCS","TCS26JUL3520PE","PE","225"
"144693","nse_fo","TCS","TCS26JUL3600CE","CE","225"
"144695","nse_fo","TCS","TCS26JUL3680CE","CE","225"
"144699","nse_fo","TECHM","TECHM26JUN920CE","CE","600"
"144705","nse_fo","TECHM","TECHM26JUN1060CE","CE","600"
"144725","nse_fo","TECHM","TECHM26JUN1420CE","CE","600"
"144744","nse_fo","TECHM","TECHM26JUN1740PE","PE","600"
"144745","nse_fo","TECHM","TECHM26JUN1780CE","CE","600"
"151112","nse_fo","SAMMAANCAP","SAMMAANCAP26MAY185CE","CE","4300"
"151220","nse_fo","NAUKRI","NAUKRI26MAY930CE","CE","375"
"151228","nse_fo","NAUKRI","NAUKRI26MAY970CE","CE","375"
"151233","nse_fo","NAUKRI","NAUKRI26MAY990PE","PE","375"
"151235","nse_fo","SBICARD","SBICARD26MAY440PE","PE","800"
"151244","nse_fo","SBICARD","SBICARD26MAY580CE","CE","800"
"151256","nse_fo","SBICARD","SBICARD26MAY700CE","CE","800"
"151273","nse_fo","SBICARD","SBICARD26MAY860PE","PE","800"
"151278","nse_fo","NAUKRI","NAUKRI26MAY1010CE","CE","375"
"151289","nse_fo","NAUKRI","NAUKRI26MAY1050PE","PE","375"
"151330","nse_fo","NAUKRI","NAUKRI26MAY1070CE","CE","375"
"151448","nse_fo","NAUKRI","NAUKRI26MAY1150CE","CE","375"
"151449","nse_fo","NAUKRI","NAUKRI26MAY1150PE","PE","375"
"151508","nse_fo","SBILIFE","SBILIFE26MAY1480CE","CE","375"
"151564","nse_fo","NAUKRI","NAUKRI26MAY1270CE","CE","375"
"151566","nse_fo","NAUKRI","NAUKRI26MAY1270PE","PE","375"
"151568","nse_fo","SBILIFE","SBILIFE26MAY1520PE","PE","375"
"151577","nse_fo","SBILIFE","SBILIFE26MAY1720CE","CE","375"
"151578","nse_fo","SBILIFE","SBILIFE26MAY1720PE","PE","375"
"151579","nse_fo","SBILIFE","SBILIFE26MAY1760CE","CE","375"
"151584","nse_fo","SBILIFE","SBILIFE26MAY1840PE","PE","375"
"151585","nse_fo","SBILIFE","SBILIFE26MAY1880CE","CE","375"
"151592","nse_fo","SBILIFE","SBILIFE26MAY2000PE","PE","375"
"151598","nse_fo","SBILIFE","SBILIFE26MAY2120PE","PE","375"
"151600","nse_fo","SBILIFE","SBILIFE26MAY2160PE","PE","375"
"151626","nse_fo","NAUKRI","NAUKRI26MAY1340PE","PE","375"
"151627","nse_fo","NAUKRI","NAUKRI26MAY1380CE","CE","375"
"162668","nse_fo","PNB","PNB26JUN116PE","PE","8000"
"162695","nse_fo","PNB","PNB26JUN132CE","CE","8000"
"162697","nse_fo","PNB","PNB26JUN134CE","CE","8000"
"162753","nse_fo","PNBHOUSING","PNBHOUSING26MAY950CE","CE","650"
"162754","nse_fo","PNBHOUSING","PNBHOUSING26MAY950PE","PE","650"
"162756","nse_fo","PNBHOUSING","PNBHOUSING26MAY970PE","PE","650"
"162783","nse_fo","PNBHOUSING","PNBHOUSING26JUN700CE","CE","650"
"162799","nse_fo","PNBHOUSING","PNBHOUSING26JUN820CE","CE","650"
